month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202009,12009,"brevard, fl",318111.5,0.026,0.0639,1850,-0.1136,-0.411,56.5,-0.0424,-0.1032,868,-0.0565,-0.2955,192,0.7143,-0.3514,488,-0.1812,-0.5793,2395,0.0013,0.4188,172.6948064,0.0126,0.0796,1847.5,0.0014,-0.0109,431214,0.0195,0.0825,4245,-0.0522,-0.1209,1.2946,0.1485,0.7572
202009,49011,"davis, ut",462500,0.0055,0.2192,241,-0.0474,-0.7628,24,-0.1724,-0.4419,300,-0.0964,-0.3852,28,-0.125,0.4,76,-0.0952,-0.8,734,-0.1016,-0.0972,166.5178571,-0.0064,0.1819,2955.5,0.0392,0.0224,556673,0.0009,0.2083,975,-0.0888,-0.4669,3.0456,-0.1836,2.2454
202009,6001,"alameda, ca",817550,-0.0091,-0.0309,1462,-0.0388,-0.3008,33.5,0.0152,0.0635,1496,0.0163,-0.065,36,-0.3571,-0.25,348,0.0116,-0.4971,1967,0.0342,0.394,565.2742009,0,0.0548,1465,-0.0168,-0.0548,1144501,-0.0075,0.0431,3429,0.0018,-0.0208,1.3454,0.0949,0.6706
202009,45075,"orangeburg, sc",230000,-0.0084,0.2832,175,-0.0385,-0.5296,99,0.0645,-0.1918,44,0.375,-0.4762,0,,,40,1.5,-0.2308,81,-0.0357,-0.3721,99.29772904,-0.0147,0.1096,2174,-0.0308,0.1942,287114,-0.0187,0.2593,256,-0.0376,-0.489,0.4629,0.0013,0.1161
202009,18053,"grant, in",78250,0.0426,-0.0334,148,0,-0.3451,65,0.0484,0.1404,72,0.3846,0.2857,0,-1,,48,1.4,-0.2941,69,-0.1585,0.1695,51.23697917,-0.0155,-0.1246,1456,-0.0014,0.0026,108757,-0.0195,-0.0884,217,-0.0565,-0.2386,0.4662,-0.0878,0.2052
202009,1009,"blount, al",217500,-0.0331,0.145,69,-0.2418,-0.5306,71,0.0143,-0.0405,16,-0.4286,-0.6923,4,,,8,-0.6,-0.7143,81,-0.0581,1.7931,99.48224852,-0.0298,-0.0502,2248,0.0818,0.264,263755,0.0659,0.164,150,-0.1525,-0.1477,1.1739,0.2289,0.9766
202009,39049,"franklin, oh",284550,-0.0463,0.0539,1455,0.0513,-0.4203,29.5,-0.0167,-0.2805,1420,0.0201,-0.108,36,0.2857,0.125,720,0.1043,-0.5068,2179,-0.0086,0.1973,155.2926332,0.0056,0.1268,1669.5,-0.0427,-0.0804,375717,-0.0221,0.0607,3634,0.0145,-0.1607,1.4976,-0.0906,0.7725
202009,29031,"cape girardeau, mo",177450,-0.0898,-0.1327,216,0.0141,-0.3394,70,-0.1765,-0.0728,76,-0.1739,-0.05,0,,,44,0,-0.45,172,-0.1313,0.4576,91.5980112,0.0146,-0.2803,1858.5,-0.0542,0.0978,293944,-0.0266,-0.0022,388,-0.056,-0.1281,0.7963,-0.1333,0.4354
202009,40109,"oklahoma, ok",302450,0.008,0.0815,1741,-0.0783,-0.38,49.5,-0.0481,-0.01,896,0.0136,-0.1704,156,-0.2041,2.25,572,-0.1006,-0.5035,1947,-0.0833,1946,136.1240439,0.0083,0.0989,2270,-0.0035,-0.0011,433196,0.0133,0.1205,3688,-0.081,0.3129,1.1183,-0.0061,1.118
202009,36055,"monroe, ny",200000,-0.0911,0.0003,780,0.0263,-0.4059,20.5,0.025,-0.3387,828,-0.019,-0.0591,16,-0.4286,-0.5,204,-0.0727,-0.6483,125,0.2255,0.0593,118.9892731,-0.0223,0.061,1695,-0.0236,-0.0525,266984,-0.051,0.0247,905,0.0499,-0.3676,0.1603,0.026,0.0704
202009,12107,"putnam, fl",229050,0,0.0151,178,-0.0872,-0.442,84.5,0.1901,-0.0287,64,-0.0588,-0.2,0,-1,-1,28,-0.2222,-0.5625,133,0.0076,0.4944,115.0590513,0.0093,-0.0768,1804,-0.0455,0.0426,331849,-0.0236,0.1828,311,-0.0489,-0.2377,0.7472,0.0703,0.4682
202009,54033,"harrison, wv",167500,-0.0376,-0.0413,152,0.0411,-0.3244,65.5,-0.0076,-0.1267,60,0.25,0.25,4,0,,44,0,-0.4211,103,-0.0283,0.1444,93.07583406,-0.0365,-0.0244,1646,-0.0363,-0.0936,199287,-0.0361,-0.0905,255,0.0119,-0.1905,0.6776,-0.0484,0.2776
202009,15003,"honolulu, hi",602500,-0.0267,-0.1262,4023,-0.0202,0.2812,65,-0.0714,0.0484,956,-0.0772,-0.0363,36,0,0.2857,372,-0.1143,-0.5105,4,0.3333,-0.3333,534.6516442,0.0068,-0.0267,1073,-0.0281,-0.0945,977142,-0.0151,-0.1547,4027,-0.02,0.28,0.001,0.0003,-0.0009
202009,42005,"armstrong, pa",162500,-0.0149,0.1611,90,-0.0323,-0.4611,50,-0.1525,-0.375,32,-0.2,-0.1111,0,,,24,0.5,-0.4,86,-0.1042,0.4098,56.20740155,0.1126,,1306.5,0.0452,,277035,-0.0434,0.3168,176,-0.0688,-0.2281,0.9556,-0.0767,0.5903
202009,6089,"shasta, ca",396200,-0.0071,0.1757,401,-0.0196,-0.4846,42.5,-0.2917,-0.3307,240,-0.0769,-0.0769,24,0,1,116,0.0741,-0.6027,40,0.0526,2.0769,211.3784895,0.0202,0.1229,1899,-0.0011,0.0388,748150,0.3995,0.7129,441,-0.0134,-0.4425,0.0998,0.0068,0.083
202009,1125,"tuscaloosa, al",269250,0.0358,0.1221,708,-0.0471,-0.2403,68.5,0.181,0.0074,240,-0.1045,-0.2308,56,0.1667,6,112,-0.0345,-0.1765,565,0.0681,0.788,137.3565668,0.0046,0.1098,1800,0.0198,-0.0191,385936,0.0302,0.0624,1273,0.0008,0.02,0.798,0.086,0.459
202009,42087,"mifflin, pa",126950,0.0152,-0.0355,72,-0.0769,-0.5414,63,0.0678,-0.1,32,-0.2,-0.4667,0,,,24,0.5,-0.3333,70,-0.2045,1.5926,85.6402439,-0.0037,0.1509,1424,-0.0125,-0.0084,163766,0.0688,0.1596,142,-0.1446,-0.2283,0.9722,-0.156,0.8002
202009,24047,"worcester, md",367000,0.0193,0.1039,430,-0.117,-0.573,53,-0.0862,-0.4646,228,-0.0656,-0.05,20,-0.375,1.5,80,-0.0909,-0.7143,122,0.1961,2.3889,247.6811264,0.0434,0.0865,1502,-0.0066,0.046,505771,0.0485,0.2587,552,-0.0628,-0.4708,0.2837,0.0743,0.248
202009,17031,"cook, il",349500,-0.0013,0.0922,16263,0.0645,-0.2038,38,0.027,-0.1461,9736,0.0112,-0.0299,144,-0.027,0.125,5032,0.0253,-0.296,12278,-0.0508,0.3778,193.3193635,0.0301,0.1545,1333.5,-0.0309,-0.0848,516415,-0.0022,0.0909,28541,0.0117,-0.0271,0.755,-0.0917,0.3187
202009,47089,"jefferson, tn",312500,0.0778,0.1366,117,-0.1761,-0.6366,56,0.3333,-0.3946,52,-0.3158,-0.5357,16,,,20,-0.4444,-0.7826,182,-0.037,-0.2353,141.8772894,0.007,0.1037,2150.5,0.0087,0.1036,389268,0.0393,-0.0573,299,-0.0967,-0.4661,1.5556,0.2246,0.8164
202009,41017,"deschutes, or",562550,0.0633,0.1251,588,-0.1378,-0.6757,51.5,-0.1271,-0.3602,356,-0.0825,-0.2261,48,-0.3684,1.4,156,-0.093,-0.7532,1288,-0.0754,0.7082,274.7220046,0.0518,0.1074,2072.5,-0.0055,-0.001,781346,0.0481,0.1519,1876,-0.0959,-0.2692,2.1905,0.148,1.7746
202009,51590,"danville city, va",115050,0.0454,0.0227,116,-0.1145,-0.5126,74,-0.0864,-0.2332,32,-0.2,-0.3846,0,,,16,0.3333,-0.6364,81,0.1096,0.4464,66.23754153,0.0197,0.0587,1826.5,0.0036,-0.0238,184051,0.0523,0.1255,197,-0.0343,-0.3299,0.6983,0.141,0.463
202009,28071,"lafayette, ms",267300,0.0085,-0.0365,478,-0.0245,-0.0104,90,0.1538,-0.1509,60,-0.4,-0.1176,12,-0.5714,,72,-0.2174,-0.1,169,-0.0865,0.1342,140.9458749,0.0004,-0.001,1861.5,0.0106,0.0022,379997,-0.0026,-0.0058,647,-0.0415,0.0237,0.3536,-0.024,0.0451
202009,13051,"chatham, ga",342500,0.0022,0.1393,1255,-0.0324,-0.3278,67,-0.0694,-0.2164,448,-0.0894,-0.125,64,0.4545,1,324,-0.0357,-0.4173,625,-0.063,0.5097,153.8501999,-0.0048,0.1385,2201,-0.017,0.0106,496631,0.0174,0.1497,1880,-0.0428,-0.1758,0.498,-0.0163,0.2763
202009,48257,"kaufman, tx",276897.5,0.0257,0.0256,406,-0.0217,-0.4821,39,0.0833,-0.2041,272,-0.1169,-0.0933,88,-0.2903,1,84,-0.3824,-0.8037,564,-0.0441,0.4611,136.14225,0.0332,0.1043,2033,-0.0221,-0.0891,303500,-0.0016,0.0206,970,-0.0348,-0.1709,1.3892,-0.0325,0.8968
202009,48091,"comal, tx",354249.5,-0.0202,0.044,1235,-0.0707,-0.4523,53,0,-0.2639,516,-0.1835,-0.2275,196,-0.0577,0.8846,356,-0.1682,-0.4765,1343,-0.0495,-0.031,165.3534581,0.0081,0.0699,2336.5,-0.0104,0.0035,477842,0.0082,0.0956,2578,-0.0598,-0.292,1.0874,0.0242,0.4728
202009,37133,"onslow, nc",234800,0.0211,0.1021,605,-0.1194,-0.5437,58,0,-0.1773,292,-0.0875,-0.2065,48,-0.4783,3,96,-0.2258,-0.7647,1168,-0.0339,0.4175,121.9447613,0.0085,0.0764,1788,-0.0022,0.0073,334978,0.0077,0.1761,1773,-0.0649,-0.1753,1.9306,0.1708,1.3092
202009,48135,"ector, tx",262500,-0.0456,-0.1319,585,0.0446,0.5354,50,0,0.1364,220,-0.1129,0.2791,4,0,,228,0.0364,0.2955,147,-0.125,-0.1198,136.4764268,-0.0071,-0.0287,1958,-0.0239,-0.1131,336778,-0.0388,-0.1481,732,0.0055,0.3358,0.2513,-0.0487,-0.187
202009,37125,"moore, nc",339050,0.0273,0.0242,418,-0.0607,-0.4648,50.5,-0.0982,-0.3952,184,-0.2459,-0.0417,28,1.3333,2.5,68,-0.1053,-0.5641,508,-0.0912,0.419,123.1545223,0.0119,0.1512,2100,0.0111,0.0527,429256,0.0194,0.0002,926,-0.0777,-0.187,1.2153,-0.0409,0.7569
202009,22057,"lafourche, la",200195,0.0007,0.0012,215,-0.0271,-0.3485,87,0.0357,-0.1944,48,-0.0769,-0.3684,4,-0.8,,28,-0.5,-0.5625,121,-0.0833,0.2222,76.94706938,-0.0612,-0.073,2739,-0.0011,0.0733,277506,0.0368,0.1348,336,-0.0482,-0.2168,0.5628,-0.0345,0.2628
202009,31079,"hall, ne",205000,-0.1457,-0.0236,71,0,-0.4818,31.5,-0.0735,-0.3368,44,0,-0.2667,0,,,16,-0.2,-0.6923,9,-0.1,2,0,,-1,0,,-1,293077,-0.0338,0.1102,80,-0.0123,-0.4286,0.1268,-0.0141,0.1049
202009,8035,"douglas, co",641550,-0.0129,0.1108,710,-0.1598,-0.5419,39.5,-0.0595,-0.21,588,0,-0.2383,96,0.0909,0.3333,296,-0.0263,-0.6769,1193,-0.0738,0.2678,195.1771401,0.0266,0.1284,3955,-0.0075,0.0204,1002893,0.0262,0.2142,1903,-0.1078,-0.236,1.6803,0.156,1.0732
202009,13151,"henry, ga",263000,0.0114,0.0626,786,-0.0976,-0.5335,42.5,-0.0341,-0.2411,528,-0.0959,-0.2189,328,0.3016,0.907,112,-0.1515,-0.7358,1461,-0.0095,0.2185,98.48431043,0.0192,0.1102,2042,-0.0368,0.0192,310982,0.0123,0.0963,2247,-0.0422,-0.2209,1.8588,0.1653,1.1472
202009,26077,"kalamazoo, mi",287050,-0.01,0.1963,400,-0.0588,-0.4652,48.5,0.0104,0.1548,224,-0.3086,-0.3846,28,2.5,6,124,-0.1143,-0.6265,704,-0.0369,351,120.2548565,-0.0136,0.0703,2088,-0.0531,0.0146,341503,0.0034,0.1305,1104,-0.045,0.472,1.76,0.04,1.7573
202009,34015,"gloucester, nj",239950,0.0213,0.1424,556,-0.033,-0.6166,36,0.0286,-0.4462,424,0.0392,-0.094,28,-0.125,0,128,-0.1111,-0.7538,135,-0.0146,0.9014,126.0394886,0.0177,0.0919,1777.5,-0.0003,-0.009,287350,0.0366,0.1941,691,-0.0295,-0.5457,0.2428,0.0045,0.1938
202009,48347,"nacogdoches, tx",296000,0.024,0.2895,115,0.0088,-0.3979,51,-0.2273,-0.3665,56,0.2727,0.4,0,,,12,-0.4,-0.5,68,-0.2184,0.1525,117.0840503,0.0242,0.1912,2487,-0.0024,0.2067,370524,0.0646,0.2701,183,-0.0896,-0.268,0.5913,-0.1719,0.2824
202009,53021,"franklin, wa",389000,-0.0014,0.1922,97,0.1023,-0.366,40.5,0.125,0.0658,60,-0.1667,-0.2105,28,2.5,6,16,-0.2,-0.6923,155,0.0544,0.5979,186.9158879,0.0011,0.1549,2101.5,0.0466,0.0549,403083,0.0344,0.1455,252,0.0723,0.008,1.5979,-0.0725,0.964
202009,13047,"catoosa, ga",304800,0.0369,0.1768,82,-0.0787,-0.5233,42,-0.125,-0.0968,64,0.0667,0,4,,,28,0,-0.6667,153,0.0338,29.6,133.0183379,0.0177,0.1704,2394,-0.0229,0.0654,363630,-0.0133,0.1912,235,-0.0084,0.3277,1.8659,0.2029,1.8368
202009,32019,"lyon, nv",370141,0.0604,0.1369,122,-0.0469,-0.5414,54,0.0588,-0.1,88,0.1,-0.0833,8,0,1,16,-0.4286,-0.8095,228,0.0044,0.5302,190.9801206,0.0032,0.0738,1904,0.0496,0.0598,430253,0.0246,0.1903,350,-0.0141,-0.1566,1.8689,0.0954,1.3087
202009,55017,"chippewa, wi",239897.5,-0.0002,0.1389,243,0.021,-0.4145,43.5,-0.0938,-0.3873,72,-0.1818,-0.3333,0,-1,,36,-0.1818,-0.4706,9,-0.1,-0.4706,127.7860842,-0.0112,0.0705,1822,0.0145,0.0796,297733,-0.0002,0.142,252,0.0161,-0.4167,0.037,-0.005,-0.0039
202009,8123,"weld, co",432000,-0.0181,0.08,896,-0.0922,-0.3962,43,0.0238,-0.0337,604,-0.1749,-0.2598,96,-0.25,0.7143,276,-0.0676,-0.5767,1548,-0.0171,0.3345,164.455639,0.0229,0.0872,2794.5,-0.0397,-0.0152,539664,0.0036,0.124,2444,-0.0461,-0.0756,1.7277,0.1319,0.946
202009,6047,"merced, ca",340049.5,-0.0286,0.0289,284,-0.0749,-0.6709,50,-0.0566,-0.1525,240,0.0909,-0.2405,12,-0.25,-0.6667,52,-0.4583,-0.8452,577,-0.165,-0.1477,191.4086339,0.0073,0.0803,1799,-0.0421,-0.0344,559186,0.0178,-0.0456,861,-0.1373,-0.4409,2.0317,-0.2191,1.2472
202009,39063,"hancock, oh",233300,0.0146,0.1858,189,-0.0105,-0.0735,84.5,0.2071,0.6408,80,0,-0.2308,16,-0.2,,100,0.0417,0.0417,196,-0.0531,0.2174,118.7742342,0.0272,0.1629,2005.5,0.0253,0.0727,306110,0.0222,0.1697,385,-0.0327,0.0548,1.037,-0.0467,0.2478
202009,24043,"washington, md",257800,-0.0274,0.0314,238,-0.0165,-0.5839,58,-0.0645,-0.1145,156,0.1818,-0.1522,44,0.8333,4.5,76,0.3571,-0.6275,88,-0.0538,0.6,122.8681027,0.0075,0.0608,1815,-0.0304,-0.0596,295663,-0.0099,0.0238,326,-0.0269,-0.4801,0.3697,-0.0145,0.2736
202009,39173,"wood, oh",252950,-0.063,0.028,179,-0.0579,-0.387,52,0.1556,-0.1333,84,-0.3438,-0.3824,40,-0.2857,9,104,-0.0714,-0.037,219,-0.0135,0.1005,122.7747084,-0.0118,0.0599,2038.5,-0.047,-0.046,313410,-0.0267,0.073,398,-0.034,-0.1894,1.2235,0.055,0.542
202009,51143,"pittsylvania, va",172550,0.0147,0.0175,70,-0.1566,-0.5758,83,-0.443,-0.2936,20,-0.2857,-0.1667,0,,,12,0.5,-0.25,43,-0.1042,-0.0652,96.15384615,0,0.1092,1845,0.0137,0.0603,244004,0.0342,0.1227,113,-0.1374,-0.4645,0.6143,0.036,0.3355
202009,6007,"butte, ca",406830,-0.0198,0.1616,312,-0.0602,-0.5364,48,0,-0.1028,156,-0.3276,-0.4658,8,1,1,100,0,-0.6622,375,0.0359,0.019,236.462817,0.0091,0.1127,1800,-0.0196,0.0781,486380,-0.0088,0.0777,687,-0.0101,-0.3401,1.2019,0.1116,0.6551
202009,45079,"richland, sc",239999.5,-0.02,0.0912,744,-0.0198,-0.4485,37.5,-0.0854,-0.3304,460,0.1979,0.0177,56,0,2.5,216,-0.1148,-0.5304,11,-0.4211,0.1,110.6620885,-0.0035,0.1142,2091.5,-0.0277,-0.0371,278214,-0.0307,0.0749,755,-0.0296,-0.4444,0.0148,-0.0102,0.0074
202009,1073,"jefferson, al",265000,-0.0068,0.0729,1539,-0.0266,-0.3166,51,-0.0377,-0.1356,860,0.0804,-0.0444,140,2.1818,2.1818,360,-0.2308,-0.4886,1873,0.0257,1.183,121.9784637,-0.0078,-0.0131,1973.5,0.0033,0.1147,337843,-0.0088,0.124,3412,0.0015,0.0971,1.217,0.0621,0.836
202009,42077,"lehigh, pa",279950,-0.0141,0.2043,500,0.0331,-0.5974,34,0.0625,-0.4603,420,0.0096,-0.2045,20,-0.4444,0.6667,136,0.0625,-0.6264,29,-0.1212,0.16,145.0039626,-0.0089,0.282,1878,0.0032,-0.0008,348931,-0.0028,0.1287,529,0.0232,-0.5825,0.058,-0.0102,0.0379
202009,39141,"ross, oh",175050,0.03,0.1426,80,-0.0588,-0.6135,43.5,-0.275,-0.1471,48,-0.0769,-0.4286,0,,,28,0.4,-0.6111,76,-0.038,-0.1163,105.1612323,-0.0643,0.1419,1650,0.0236,0.0756,234605,0.0014,0.2158,156,-0.0488,-0.4676,0.95,0.0206,0.5345
202009,33015,"rockingham, nh",497450,-0.0032,0.0642,654,-0.0697,-0.5209,39.5,-0.0595,-0.313,532,0.031,-0.0432,24,-0.5,1,136,-0.15,-0.7018,579,0.0339,-0.3616,241.2790698,0.0253,0.1117,2055,-0.0158,-0.0376,634948,0.0274,0.0962,1233,-0.0238,-0.4573,0.8853,0.0887,0.2209
202009,13223,"paulding, ga",292935,0.021,0.1715,469,-0.0946,-0.5717,40,0.0256,-0.2233,272,-0.2917,-0.4729,96,0.7143,0.5,124,-0.2619,-0.7103,777,0.017,0.2614,118.6536682,0.0116,0.1296,2023.5,-0.0341,0.1024,316631,0.0166,0.1839,1246,-0.0281,-0.2718,1.6567,0.1818,1.0942
202009,34011,"cumberland, nj",160000,0.0003,0.067,357,-0.0219,-0.6064,51,-0.2154,-0.378,168,0,-0.2364,12,-0.25,2,56,-0.2222,-0.7586,115,-0.1085,4,106.38833,0.0221,0.1664,1423,0.0107,-0.0004,236420,0.0458,0.4233,472,-0.0445,-0.4925,0.3221,-0.0313,0.2968
202009,28073,"lamar, ms",282450,0.0463,0.281,176,0.0353,-0.4746,53.5,-0.0446,-0.3779,80,0,-0.1304,4,,,32,-0.3333,-0.6,167,-0.1211,0.4034,97.18401553,0.0121,0.1757,1943.5,-0.0084,0.1049,352893,0.0353,0.1592,343,-0.0472,-0.2445,0.9489,-0.1688,0.5936
202009,29047,"clay, mo",299975,-0.0478,0.0189,321,0.0063,-0.5921,45,-0.0625,-0.0816,292,0.1406,-0.2913,12,-0.5,0.5,124,0.1923,-0.5507,959,-0.0042,2.2074,132.58421,-0.0171,0.0613,2182.5,-0.0226,-0.0103,363319,-0.0107,0.1349,1280,-0.0016,0.1786,2.9875,-0.0313,2.6076
202009,51041,"chesterfield, va",366025,-0.0054,0.0457,671,-0.0668,-0.4762,47.5,0.0106,-0.0952,416,-0.0631,-0.3333,148,-0.1395,1.3125,140,-0.1026,-0.6875,1683,-0.0129,0.5258,151.1440084,0.0121,0.1167,2408.5,-0.0288,-0.08,411612,-0.0079,0.0691,2354,-0.0289,-0.0126,2.5082,0.1368,1.6472
202009,17097,"lake, il",419500,0.0107,0.0489,2674,-0.0795,-0.4587,50.5,0.01,-0.192,1268,-0.1524,-0.2416,28,-0.3,0.1667,900,-0.0466,-0.4898,2460,-0.0144,0.6206,164.4179288,0.0066,0.0517,2487,-0.0036,-0.0147,622781,0.0312,0.0896,5134,-0.0494,-0.205,0.92,0.0608,0.6127
202009,45021,"cherokee, sc",189950,0.0177,0.0588,90,0.0112,-0.1667,81.5,0.0449,0.5377,24,-0.1429,-0.4545,0,,,20,0,0,73,-0.1609,-0.1705,94.79600578,-0.0065,0.0584,1498,0.0331,-0.1611,217024,0.0832,-0.0148,163,-0.0739,-0.1684,0.8111,-0.1664,-0.0037
202009,36087,"rockland, ny",539050,0.0172,0.0483,1818,-0.0314,0.3397,168.5,0.2299,1.3566,352,-0.1698,0.2394,12,-0.4,2,204,-0.1356,-0.5278,413,0.0098,30.7692,240.0450617,0.004,0.0396,2222,0.0128,0.021,648294,0.0209,0.0803,2231,-0.0241,0.6285,0.2272,0.0093,0.2176
202009,40113,"osage, ok",179950,-0.1,-0.1,55,-0.127,-0.4271,77.5,0.3136,0.4091,24,-0.1429,-0.25,0,-1,,4,-0.75,-0.8571,64,0.1228,0.9394,84.5443103,-0.0511,-0.1366,1742.5,-0.0319,-0.0751,211447,-0.0815,-0.0661,119,-0.0083,-0.0775,1.1636,0.2589,0.8199
202009,17043,"dupage, il",409750,-0.0007,0.0244,3010,-0.03,-0.3666,44.5,-0.0111,-0.11,1720,0.0023,-0.1902,36,-0.1818,0.125,1132,0.018,-0.4017,2610,-0.0471,0.5573,187.3609275,0.0092,0.0452,2111,-0.0177,-0.0343,582883,0.0017,0.0624,5620,-0.038,-0.1257,0.8671,-0.0156,0.5144
202009,17073,"henry, il",105550,0.0603,-0.144,194,-0.0849,-0.3193,179,0.0982,0.9563,40,-0.1667,-0.3333,0,,,32,0.1429,-0.3846,98,-0.1404,0.1136,69.08269575,0.0527,0.0006,1473,-0.0121,-0.0742,140021,0.0354,-0.0386,292,-0.1043,-0.2172,0.5052,-0.0326,0.1964
202009,13129,"gordon, ga",222450,0.059,0.2937,123,0.1182,-0.6583,52,0.1064,-0.3772,56,-0.3,-0.5,8,1,1,44,0.8333,-0.3529,177,-0.0112,0.2207,107.4483617,0.0455,0.2776,1700,0.0625,0.0648,308424,-0.0199,0.3337,300,0.0381,-0.4059,1.439,-0.1882,1.0362
202009,30029,"flathead, mt",544050,0.0362,0.137,624,-0.081,-0.4834,64,-0.0154,-0.3263,216,-0.3571,-0.0182,16,0.3333,3,92,-0.1481,-0.623,729,-0.0433,1.1254,244.0385155,0.0028,0.0994,2114,0.01,-0.0546,1045695,0.0836,0.2941,1353,-0.0611,-0.1277,1.1683,0.046,0.8843
202009,1081,"lee, al",297104.5,0.007,0.0614,695,-0.0029,-0.1852,60,0,-0.2157,232,0,-0.1594,136,0.7,7.5,100,-0.1379,-0.2188,45,0.25,4.625,134.5015763,0.0034,0.1522,2309.5,0.0015,-0.0322,339140,0.0183,0.0947,740,0.0095,-0.1405,0.0647,0.0131,0.0554
202009,27171,"wright, mn",349450,0.0101,0.1844,417,-0.1128,-0.3505,43.5,0.0357,-0.1212,252,-0.0455,-0.1,24,-0.5385,5,64,-0.3043,-0.7193,414,0.0024,0.413,160.7738788,0.0048,0.0827,2193.5,0.0016,0.0498,404529,0.012,0.1233,831,-0.0589,-0.1112,0.9928,0.1141,0.5364
202009,41067,"washington, or",514720,0.0154,0.0968,909,-0.0864,-0.4779,39.5,0.0676,-0.0595,712,-0.1604,-0.2159,464,-0.1773,6.25,476,-0.1959,-0.4781,1554,-0.0372,32.7826,240.6052703,-0.0029,0.0551,2121,0.0024,0.0217,606591,-0.0102,0.0496,2463,-0.056,0.3783,1.7096,0.0875,1.6831
202009,47073,"hawkins, tn",229950,-0.0401,0.173,96,-0.1351,-0.5656,55.5,-0.3471,-0.3799,40,0,-0.4118,0,,,28,0.4,-0.5,82,0,0.0123,119.805815,0.0287,0.1627,1812,-0.0131,-0.0158,311690,0.0103,0.1723,178,-0.0777,-0.4106,0.8542,0.1154,0.4877
202009,39089,"licking, oh",259950,-0.1007,0.0124,151,-0.117,-0.6177,31.5,-0.3438,-0.3571,148,0.0278,-0.2745,4,,0,60,0.3636,-0.6591,275,-0.0582,0.087,131.1394223,-0.052,0.0999,1947,-0.0142,-0.0388,358358,-0.0375,0.1378,426,-0.0799,-0.3426,1.8212,0.1136,1.1807
202009,36067,"onondaga, ny",227050,-0.0126,0.032,682,0.0271,-0.3996,64,0,0.1034,468,0,-0.093,28,2.5,2.5,168,-0.0233,-0.5714,1563,0.0182,0.971,117.4481689,-0.0036,0.0815,1792,0,-0.0177,357071,-0.0299,0.1847,2245,0.0209,0.1638,2.2918,-0.02,1.5937
202009,20015,"butler, ks",216300,-0.0986,-0.0689,102,-0.0973,-0.512,54,0.0588,-0.0609,48,-0.3684,-0.4286,0,-1,-1,36,-0.1,-0.4375,198,0.0532,1.7123,94.4128361,-0.0805,0.0057,2318,-0.0665,-0.0326,315698,-0.0366,0.0681,300,-0.0033,0.0638,1.9412,0.2775,1.5919
202009,6101,"sutter, ca",415000,0.04,0.1859,102,-0.0811,-0.5785,38,-0.0732,-0.1556,80,-0.1304,-0.2,0,,,44,0.1,-0.6857,155,-0.0373,-0.0432,213.7592088,0.0235,0.1302,1997,0.0385,0.0522,469045,0.0234,0.1529,257,-0.0551,-0.3639,1.5196,0.0692,0.8502
202009,39133,"portage, oh",246500,-0.0521,0.1166,187,0.0331,-0.5516,44,-0.12,-0.12,144,0.125,-0.2174,4,,,56,-0.125,-0.6111,313,-0.1158,0.0097,111.6652247,0.0125,0.1233,2019,-0.076,-0.0432,318030,-0.0134,0.0796,500,-0.0654,-0.3122,1.6738,-0.282,0.9304
202009,48139,"ellis, tx",323330.5,-0.0204,-0.0019,336,-0.0204,-0.513,41,-0.1277,-0.1961,228,0.0556,-0.2083,56,0.5556,0.5556,92,0,-0.6933,533,-0.0465,0.3096,136.8729154,0.0034,0.074,2385.5,-0.0023,-0.0563,362327,-0.005,0.0056,869,-0.0366,-0.2078,1.5863,-0.0434,0.9965
202009,6081,"san mateo, ca",1449550,-0.0324,-0.04,945,0.0642,0.117,34.5,0.0147,0.2105,776,0.1086,0.0718,16,-0.3333,3,276,0.0147,0.4082,722,0.1589,0.6116,912.121703,-0.0004,0.0241,1680,-0.0317,-0.0607,2595595,-0.0123,-0.0211,1667,0.1032,0.2883,0.764,0.0624,0.2345
202009,51107,"loudoun, va",628995,-0.0095,-0.0271,511,-0.1526,-0.4558,26,-0.1034,-0.4639,556,0.0072,0.0775,120,1.1429,3.2857,140,-0.2045,-0.5395,390,-0.0026,0.6116,225.6990363,0.0111,0.1203,2770,-0.026,-0.117,798815,0.0031,0.0627,901,-0.0936,-0.2371,0.7632,0.1148,0.5055
202009,24027,"howard, md",584750,-0.0088,0.0415,420,-0.0094,-0.5183,29.5,-0.1806,-0.314,368,-0.0316,-0.1238,28,-0.4167,0.75,120,0,-0.6809,130,-0.0909,0.7105,206.0967795,0.0101,0.0733,2784,-0.0057,-0.0116,709240,0.0122,0.0914,550,-0.03,-0.4198,0.3095,-0.0277,0.2224
